species	length	name
PCAU	11	PCAUDG11853
PCAU	28	PCAUDG11854
PCAU	261	PCAUDG11855
PCAU	4	PCAUDG11856
PCAU	9	PCAUDG11857
PCAU	11	PCAUDG11858
PCAU	46	PCAUDG11859
PCAU	50	PCAUDG11860
PCAU	33	PCAUDG11861
PCAU	429	PCAUDG11862
PCAU	255	PCAUDG11863
PCAU	123	PCAUDG11864
PCAU	11	PCAUDG11865
PCAU	67	PCAUDG11866
PCAU	50	PCAUDG11867
PCAU	72	PCAUDG11868
PCAU	15	PCAUDG11869
PCAU	39	PCAUDG11870
PCAU	423	PCAUDG11871
PCAU	16	PCAUDG11872
PCAU	178	PCAUDG11873
PCAU	20	PCAUDG11874
PCAU	13	PCAUDG11875
PCAU	47	PCAUDG11876
PCAU	561	PCAUDG11877
PCAU	14	PCAUDG11878
PCAU	90	PCAUDG11879
PCAU	99	PCAUDG11880
PCAU	11	PCAUDG11881
PCAU	11	PCAUDG11882
PCAU	10	PCAUDG11883
PCAU	9	PCAUDG11884
PCAU	41	PCAUDG11885
PCAU	14	PCAUDG11886
PCAU	28	PCAUDG11887
PCAU	36	PCAUDG11888
PCAU	8	PCAUDG11889
PCAU	64	PCAUDG11890
PCAU	153	PCAUDG11891
PCAU	59	PCAUDG11892
PCAU	31	PCAUDG11893
PCAU	60	PCAUDG11894
PCAU	70	PCAUDG11895
PCAU	210	PCAUDG11896
PCAU	59	PCAUDG11897
PCAU	9	PCAUDG11898
PCAU	31	PCAUDG11899
PCAU	27	PCAUDG11900
PCAU	30	PCAUDG11901
PCAU	126	PCAUDG11902
PCAU	305	PCAUDG11903
PCAU	81	PCAUDG11904
PCAU	29	PCAUDG11905
PCAU	91	PCAUDG11906
PCAU	4	PCAUDG11907
PCAU	20	PCAUDG11908
PCAU	21	PCAUDG11909
PCAU	48	PCAUDG11910
PCAU	48	PCAUDG11911
PCAU	23	PCAUDG11912
PCAU	256	PCAUDG11913
PCAU	132	PCAUDG11914
PCAU	77	PCAUDG11915
PCAU	11	PCAUDG11916
PCAU	52	PCAUDG11917
PCAU	109	PCAUDG11918
PCAU	16	PCAUDG11919
PCAU	40	PCAUDG11920
PCAU	341	PCAUDG11921
PCAU	35	PCAUDG11922
PCAU	370	PCAUDG11923
PCAU	19	PCAUDG11924
PCAU	37	PCAUDG11925
PCAU	143	PCAUDG11926
PCAU	86	PCAUDG11927
PCAU	26	PCAUDG11928
PCAU	102	PCAUDG11929
PCAU	65	PCAUDG11930
PCAU	148	PCAUDG11931
PCAU	7	PCAUDG11932
PCAU	5	PCAUDG11933
PCAU	518	PCAUDG11934
PCAU	84	PCAUDG11935
PCAU	44	PCAUDG11936
PCAU	13	PCAUDG11937
PCAU	26	PCAUDG11938
PCAU	22	PCAUDG11939
PCAU	30	PCAUDG11940
PCAU	406	PCAUDG11941
PCAU	35	PCAUDG11942
PCAU	142	PCAUDG11943
PCAU	673	PCAUDG11944
PCAU	61	PCAUDG11945
PCAU	108	PCAUDG11946
PCAU	67	PCAUDG11947
PCAU	11	PCAUDG11948
PCAU	21	PCAUDG11949
PCAU	52	PCAUDG11950
PCAU	156	PCAUDG11951
PCAU	351	PCAUDG11952
PCAU	47	PCAUDG11953
PCAU	21	PCAUDG11954
PCAU	186	PCAUDG11955
PCAU	133	PCAUDG11956
PCAU	27	PCAUDG11957
PCAU	50	PCAUDG11958
PCAU	39	PCAUDG11959
PCAU	2906	PCAUDG10166
PCAU	6	PCAUDG10167
PCAU	26	PCAUDG10168
PCAU	8	PCAUDG10169
PCAU	14	PCAUDG10170
PCAU	15	PCAUDG10171
PCAU	299	PCAUDG10172
PCAU	142	PCAUDG10173
PCAU	101	PCAUDG10174
PCAU	5	PCAUDG10175
PCAU	16	PCAUDG10176
PCAU	20	PCAUDG10177
PCAU	92	PCAUDG10178
PCAU	12	PCAUDG10179
PCAU	198	PCAUDG10180
PCAU	4	PCAUDG10181
PCAU	21	PCAUDG10182
PCAU	66	PCAUDG10183
PCAU	218	PCAUDG10184
PCAU	7	PCAUDG10185
PCAU	7	PCAUDG10186
PCAU	128	PCAUDG10187
PCAU	13	PCAUDG10188
PCAU	11	PCAUDG10189
PCAU	19	PCAUDG10190
PCAU	286	PCAUDG10191
PCAU	106	PCAUDG10192
PCAU	64	PCAUDG10193
PCAU	1152	PCAUDG10194
PCAU	32	PCAUDG10195
PCAU	23	PCAUDG10196
PCAU	43	PCAUDG10197
PCAU	32	PCAUDG10198
PCAU	33	PCAUDG10199
PCAU	11	PCAUDG10200
PCAU	738	PCAUDG10201
PCAU	304	PCAUDG10202
PCAU	30	PCAUDG10203
PCAU	23	PCAUDG10204
PCAU	22	PCAUDG10205
PCAU	38	PCAUDG10206
PCAU	9	PCAUDG10207
PCAU	115	PCAUDG10208
PCAU	14	PCAUDG10209
PCAU	20	PCAUDG10210
PCAU	39	PCAUDG10211
PCAU	19	PCAUDG10212
PCAU	23	PCAUDG10213
PCAU	7	PCAUDG10214
PCAU	9	PCAUDG10215
PCAU	201	PCAUDG10216
PCAU	70	PCAUDG10217
PCAU	23	PCAUDG10218
PCAU	9	PCAUDG10219
PCAU	56	PCAUDG10220
PCAU	8	PCAUDG10221
PCAU	26	PCAUDG10222
PCAU	14	PCAUDG10223
PCAU	25	PCAUDG10224
PCAU	15	PCAUDG10225
PCAU	25	PCAUDG10226
PCAU	97	PCAUDG10227
PCAU	363	PCAUDG10228
PCAU	18	PCAUDG10229
PCAU	15	PCAUDG10230
PCAU	37	PCAUDG10231
PCAU	37	PCAUDG10232
PCAU	28	PCAUDG10233
PCAU	4	PCAUDG10234
PCAU	20	PCAUDG10235
PCAU	18	PCAUDG10236
PCAU	132	PCAUDG10237
PCAU	11	PCAUDG10238
PCAU	48	PCAUDG10239
PCAU	367	PCAUDG10240
PCAU	118	PCAUDG10241
PCAU	254	PCAUDG10242
PCAU	21	PCAUDG10243
PCAU	63	PCAUDG10244
PCAU	19	PCAUDG10245
PCAU	18	PCAUDG10246
PCAU	23	PCAUDG10247
PCAU	142	PCAUDG10248
PCAU	63	PCAUDG10249
PCAU	230	PCAUDG10250
PCAU	72	PCAUDG10251
PCAU	409	PCAUDG10252
PCAU	169	PCAUDG10253
PCAU	120	PCAUDG10254
PCAU	87	PCAUDG10255
PCAU	19	PCAUDG10256
PCAU	9	PCAUDG10257
PCAU	62	PCAUDG10258
PCAU	126	PCAUDG10259
PCAU	177	PCAUDG10260
PCAU	30	PCAUDG10261
PCAU	17	PCAUDG10262
PCAU	21	PCAUDG10263
PCAU	150	PCAUDG10264
PCAU	75	PCAUDG10265
PCAU	50	PCAUDG10266
PCAU	33	PCAUDG10267
PCAU	134	PCAUDG10268
PCAU	6	PCAUDG10269
PCAU	262	PCAUDG10270
PCAU	36	PCAUDG10271
PCAU	21	PCAUDG10272
PCAU	363	PCAUDG10273
PCAU	44	PCAUDG10274
PCAU	11	PCAUDG10275
PCAU	207	PCAUDG10276
PCAU	446	PCAUDG10277
PCAU	52	PCAUDG10278
PCAU	425	PCAUDG10279
PCAU	10	PCAUDG10280
PCAU	350	PCAUDG10281
PCAU	31	PCAUDG10282
PCAU	15	PCAUDG10283
PCAU	21	PCAUDG10284
PCAU	48	PCAUDG10285
PCAU	36	PCAUDG10286
PCAU	86	PCAUDG10287
PCAU	8	PCAUDG10288
PCAU	20	PCAUDG10289
PCAU	193	PCAUDG10290
PCAU	172	PCAUDG10291
PCAU	227	PCAUDG10292
PCAU	140	PCAUDG10293
PCAU	17	PCAUDG10294
PCAU	12	PCAUDG10295
PCAU	44	PCAUDG10296
PCAU	25	PCAUDG10297
PCAU	13	PCAUDG10298
PCAU	16	PCAUDG10299
PCAU	13	PCAUDG10300
PCAU	10	PCAUDG10301
PCAU	10	PCAUDG10302
PCAU	24	PCAUDG10303
PCAU	68	PCAUDG10304
PCAU	21	PCAUDG10305
PCAU	227	PCAUDG10306
PCAU	39	PCAUDG10307
PCAU	362	PCAUDG10308
PCAU	103	PCAUDG10309
PCAU	18	PCAUDG10310
PCAU	13	PCAUDG10311
PCAU	9	PCAUDG10312
PCAU	14	PCAUDG10313
PCAU	16	PCAUDG10314
PCAU	68	PCAUDG10315
PCAU	1008	PCAUDG10316
PCAU	246	PCAUDG10317
PCAU	7	PCAUDG10318
PCAU	5	PCAUDG10319
PCAU	24	PCAUDG10320
PCAU	12	PCAUDG10321
PCAU	1069	PCAUDG10322
PCAU	106	PCAUDG10323
PCAU	17	PCAUDG10324
PCAU	27	PCAUDG10325
PCAU	54	PCAUDG10326
PCAU	22	PCAUDG10327
PCAU	165	PCAUDG10328
PCAU	22	PCAUDG10329
PCAU	11	PCAUDG10330
PCAU	16	PCAUDG10331
PCAU	11	PCAUDG10332
PCAU	50	PCAUDG10333
PCAU	15	PCAUDG10334
PCAU	43	PCAUDG10335
PCAU	172	PCAUDG10336
PCAU	406	PCAUDG10337
PCAU	94	PCAUDG10338
PCAU	23	PCAUDG10339
PCAU	171	PCAUDG10340
PCAU	17	PCAUDG10341
PCAU	122	PCAUDG10342
PCAU	211	PCAUDG10343
PCAU	197	PCAUDG10344
PCAU	22	PCAUDG10345
PCAU	69	PCAUDG10346
PCAU	262	PCAUDG10347
PCAU	635	PCAUDG10348
PCAU	54	PCAUDG10349
PCAU	46	PCAUDG10350
PCAU	185	PCAUDG10351
PCAU	40	PCAUDG10352
PCAU	64	PCAUDG10353
PCAU	22	PCAUDG10354
PCAU	115	PCAUDG10355
PCAU	56	PCAUDG10356
PCAU	16	PCAUDG10357
PCAU	12	PCAUDG10358
PCAU	5	PCAUDG10359
PCAU	15	PCAUDG10360
PCAU	142	PCAUDG10361
PCAU	12	PCAUDG10362
PCAU	19	PCAUDG10363
PCAU	110	PCAUDG10364
PCAU	46	PCAUDG10365
PCAU	210	PCAUDG10366
PCAU	345	PCAUDG10367
PCAU	90	PCAUDG10368
PCAU	224	PCAUDG10369
PCAU	86	PCAUDG10370
PCAU	135	PCAUDG10371
PCAU	8	PCAUDG10372
PCAU	10	PCAUDG10373
PCAU	27	PCAUDG10374
PCAU	13	PCAUDG10375
PCAU	38	PCAUDG10376
PCAU	35	PCAUDG10377
PCAU	14	PCAUDG10378
PCAU	15	PCAUDG10379
PCAU	589	PCAUDG10380
PCAU	56	PCAUDG10381
PCAU	704	PCAUDG10382
PCAU	520	PCAUDG10383
PCAU	638	PCAUDG10384
PCAU	239	PCAUDG10385
PCAU	132	PCAUDG10386
PCAU	71	PCAUDG10387
PCAU	18	PCAUDG10388
PCAU	65	PCAUDG10389
PCAU	40	PCAUDG10390
PCAU	25	PCAUDG10391
PCAU	59	PCAUDG10392
PCAU	19	PCAUDG10393
PCAU	17	PCAUDG10394
PCAU	162	PCAUDG10395
PCAU	35	PCAUDG10396
PCAU	1095	PCAUDG10397
PCAU	369	PCAUDG10398
PCAU	63	PCAUDG10399
PCAU	1756	PCAUDG10400
PCAU	18	PCAUDG10401
PCAU	16	PCAUDG10402
PCAU	17	PCAUDG10403
PCAU	21	PCAUDG10404
PCAU	521	PCAUDG10405
PCAU	33	PCAUDG10406
PCAU	30	PCAUDG10407
PCAU	12	PCAUDG10408
PCAU	6	PCAUDG10409
PCAU	16	PCAUDG10410
PCAU	48	PCAUDG10411
PCAU	307	PCAUDG10412
PCAU	11	PCAUDG10413
PCAU	91	PCAUDG10414
PCAU	287	PCAUDG10415
PCAU	601	PCAUDG10416
PCAU	31	PCAUDG10417
PCAU	107	PCAUDG10418
PCAU	406	PCAUDG10419
PCAU	66	PCAUDG10420
PCAU	232	PCAUDG10421
PCAU	26	PCAUDG10422
PCAU	43	PCAUDG10423
PCAU	56	PCAUDG10424
PCAU	13	PCAUDG10425
PCAU	18	PCAUDG10426
PCAU	56	PCAUDG10427
PCAU	136	PCAUDG10428
PCAU	63	PCAUDG10429
PCAU	257	PCAUDG10430
PCAU	46	PCAUDG10431
PCAU	244	PCAUDG10432
PCAU	220	PCAUDG10433
PCAU	85	PCAUDG10434
PCAU	60	PCAUDG10435
PCAU	370	PCAUDG10436
PCAU	260	PCAUDG10437
PCAU	30	PCAUDG10438
PCAU	21	PCAUDG10439
PCAU	158	PCAUDG10440
PCAU	224	PCAUDG10441
PCAU	41	PCAUDG10442
PCAU	61	PCAUDG10443
PCAU	48	PCAUDG10444
PCAU	30	PCAUDG10445
PCAU	198	PCAUDG10446
PCAU	17	PCAUDG10447
PCAU	21	PCAUDG10448
PCAU	349	PCAUDG10449
PCAU	466	PCAUDG10450
PCAU	17	PCAUDG10451
PCAU	219	PCAUDG10452
PCAU	368	PCAUDG10453
PCAU	50	PCAUDG10454
PCAU	29	PCAUDG10455
PCAU	33	PCAUDG10456
PCAU	37	PCAUDG10457
PCAU	44	PCAUDG10458
PCAU	120	PCAUDG10459
PCAU	17	PCAUDG10460
PCAU	1479	PCAUDG10461
PCAU	23	PCAUDG10462
PCAU	24	PCAUDG10463
PCAU	133	PCAUDG10464
PCAU	379	PCAUDG10465
PCAU	96	PCAUDG10466
PCAU	108	PCAUDG10467
PCAU	24	PCAUDG10468
PCAU	19	PCAUDG10469
PCAU	117	PCAUDG10470
PCAU	139	PCAUDG10471
PCAU	18	PCAUDG10472
PCAU	107	PCAUDG10473
PCAU	18	PCAUDG10474
PCAU	71	PCAUDG10475
PCAU	818	PCAUDG10476
PCAU	131	PCAUDG10477
PCAU	177	PCAUDG10478
PCAU	23	PCAUDG10479
PCAU	5	PCAUDG10480
PCAU	239	PCAUDG10481
PCAU	397	PCAUDG10482
PCAU	22	PCAUDG10483
PCAU	44	PCAUDG10484
PCAU	34	PCAUDG10485
PCAU	24	PCAUDG10486
PCAU	113	PCAUDG10487
PCAU	186	PCAUDG10488
PCAU	95	PCAUDG10489
PCAU	7	PCAUDG10490
PCAU	17	PCAUDG10491
PCAU	13	PCAUDG10492
PCAU	36	PCAUDG10493
PCAU	70	PCAUDG10494
PCAU	28	PCAUDG10495
PCAU	37	PCAUDG10496
PCAU	27	PCAUDG10497
PCAU	78	PCAUDG10498
PCAU	146	PCAUDG10499
PCAU	204	PCAUDG10500
PCAU	41	PCAUDG10501
PCAU	25	PCAUDG10502
PCAU	208	PCAUDG10503
PCAU	312	PCAUDG10504
PCAU	94	PCAUDG10505
PCAU	28	PCAUDG10506
PCAU	88	PCAUDG10507
PCAU	350	PCAUDG10508
PCAU	48	PCAUDG10509
PCAU	42	PCAUDG10510
PCAU	115	PCAUDG10511
PCAU	4	PCAUDG10512
PCAU	23	PCAUDG10513
PCAU	28	PCAUDG10514
PCAU	17	PCAUDG10515
PCAU	69	PCAUDG10516
PCAU	9	PCAUDG10517
PCAU	41	PCAUDG10518
PCAU	47	PCAUDG10519
PCAU	166	PCAUDG10520
PCAU	48	PCAUDG10521
PCAU	277	PCAUDG10522
PCAU	220	PCAUDG10523
PCAU	17	PCAUDG10524
PCAU	16	PCAUDG10525
PCAU	14	PCAUDG10526
PCAU	159	PCAUDG10527
PCAU	129	PCAUDG10528
PCAU	25	PCAUDG10529
PCAU	44	PCAUDG10530
PCAU	941	PCAUDG10531
PCAU	41	PCAUDG10532
PCAU	938	PCAUDG10533
PCAU	121	PCAUDG10534
PCAU	81	PCAUDG10535
PCAU	665	PCAUDG10536
PCAU	406	PCAUDG10537
PCAU	96	PCAUDG10538
PCAU	467	PCAUDG10539
PCAU	412	PCAUDG10725
PCAU	286	PCAUDG10726
PCAU	35	PCAUDG10727
PCAU	198	PCAUDG10728
PCAU	147	PCAUDG10729
PCAU	45	PCAUDG10730
PCAU	141	PCAUDG10731
PCAU	105	PCAUDG10732
PCAU	644	PCAUDG10733
PCAU	181	PCAUDG10734
PCAU	36	PCAUDG10735
PCAU	30	PCAUDG10736
PCAU	87	PCAUDG10737
PCAU	16	PCAUDG10738
PCAU	13	PCAUDG10739
PCAU	104	PCAUDG10740
PCAU	20	PCAUDG10741
PCAU	93	PCAUDG10742
PCAU	81	PCAUDG10743
PCAU	175	PCAUDG10744
PCAU	41	PCAUDG10745
PCAU	15	PCAUDG10746
PCAU	41	PCAUDG10747
PCAU	25	PCAUDG10748
PCAU	246	PCAUDG10749
PCAU	13	PCAUDG10750
PCAU	21	PCAUDG10751
PCAU	56	PCAUDG10752
PCAU	19	PCAUDG10753
PCAU	193	PCAUDG10754
PCAU	19	PCAUDG10755
PCAU	265	PCAUDG10756
PCAU	17	PCAUDG10757
PCAU	16	PCAUDG10758
PCAU	228	PCAUDG10759
PCAU	116	PCAUDG10760
PCAU	60	PCAUDG10761
PCAU	22	PCAUDG10762
PCAU	122	PCAUDG10763
PCAU	27	PCAUDG10764
PCAU	12	PCAUDG10765
PCAU	17	PCAUDG10766
PCAU	86	PCAUDG10767
PCAU	76	PCAUDG10768
PCAU	30	PCAUDG10769
PCAU	71	PCAUDG10770
PCAU	72	PCAUDG10771
PCAU	354	PCAUDG10772
PCAU	175	PCAUDG10773
PCAU	209	PCAUDG10774
PCAU	60	PCAUDG10775
PCAU	639	PCAUDG10776
PCAU	488	PCAUDG10777
PCAU	77	PCAUDG10778
PCAU	79	PCAUDG10779
PCAU	1283	PCAUDG10780
PCAU	27	PCAUDG10781
PCAU	48	PCAUDG10782
PCAU	74	PCAUDG10783
PCAU	31	PCAUDG10784
PCAU	22	PCAUDG10785
PCAU	156	PCAUDG10786
PCAU	21	PCAUDG10787
PCAU	13	PCAUDG10788
PCAU	19	PCAUDG10789
PCAU	36	PCAUDG10790
PCAU	32	PCAUDG10791
PCAU	40	PCAUDG10792
PCAU	28	PCAUDG10793
PCAU	13	PCAUDG10794
PCAU	26	PCAUDG10795
PCAU	38	PCAUDG10796
PCAU	49	PCAUDG10797
PCAU	474	PCAUDG10798
PCAU	50	PCAUDG10799
PCAU	209	PCAUDG10800
PCAU	43	PCAUDG10801
PCAU	43	PCAUDG10802
PCAU	83	PCAUDG10803
PCAU	28	PCAUDG10804
PCAU	22	PCAUDG10805
PCAU	29	PCAUDG10806
PCAU	16	PCAUDG10807
PCAU	35	PCAUDG10808
PCAU	23	PCAUDG10809
PCAU	127	PCAUDG10810
PCAU	191	PCAUDG10811
PCAU	359	PCAUDG10812
PCAU	13	PCAUDG10813
PCAU	82	PCAUDG10814
PCAU	626	PCAUDG10815
PCAU	111	PCAUDG10816
PCAU	99	PCAUDG10817
PCAU	551	PCAUDG10818
PCAU	298	PCAUDG10819
PCAU	9	PCAUDG10820
PCAU	9	PCAUDG10821
PCAU	27	PCAUDG10822
PCAU	460	PCAUDG10823
PCAU	15	PCAUDG10824
PCAU	15	PCAUDG10825
PCAU	54	PCAUDG10826
PCAU	39	PCAUDG10827
PCAU	24	PCAUDG10828
PCAU	24	PCAUDG10829
PCAU	55	PCAUDG10830
PCAU	276	PCAUDG10831
PCAU	9	PCAUDG10832
PCAU	8	PCAUDG10833
PCAU	12	PCAUDG10834
PCAU	12	PCAUDG10835
PCAU	304	PCAUDG10836
PCAU	59	PCAUDG10837
PCAU	200	PCAUDG10838
PCAU	42	PCAUDG10839
PCAU	42	PCAUDG10840
PCAU	156	PCAUDG10841
PCAU	44	PCAUDG10842
PCAU	42	PCAUDG10843
PCAU	20	PCAUDG10844
PCAU	19	PCAUDG10845
PCAU	66	PCAUDG10846
PCAU	184	PCAUDG10847
PCAU	193	PCAUDG10848
PCAU	186	PCAUDG10849
PCAU	51	PCAUDG10850
PCAU	105	PCAUDG10851
PCAU	43	PCAUDG10852
PCAU	49	PCAUDG10853
PCAU	27	PCAUDG10854
PCAU	27	PCAUDG10855
PCAU	306	PCAUDG10856
PCAU	37	PCAUDG10857
PCAU	103	PCAUDG10858
PCAU	34	PCAUDG10859
PCAU	110	PCAUDG10860
PCAU	19	PCAUDG10861
PCAU	22	PCAUDG10862
PCAU	31	PCAUDG10863
PCAU	14	PCAUDG10864
PCAU	66	PCAUDG10865
PCAU	43	PCAUDG10866
PCAU	66	PCAUDG10867
PCAU	47	PCAUDG10868
PCAU	53	PCAUDG10869
PCAU	40	PCAUDG10870
PCAU	11	PCAUDG10871
PCAU	51	PCAUDG10872
PCAU	161	PCAUDG10873
PCAU	42	PCAUDG10874
PCAU	33	PCAUDG10875
PCAU	37	PCAUDG10876
PCAU	335	PCAUDG10877
PCAU	21	PCAUDG10878
PCAU	43	PCAUDG10879
PCAU	172	PCAUDG10880
PCAU	162	PCAUDG10881
PCAU	78	PCAUDG10882
PCAU	20	PCAUDG10883
PCAU	73	PCAUDG10884
PCAU	61	PCAUDG10885
PCAU	871	PCAUDG10886
PCAU	258	PCAUDG10887
PCAU	5	PCAUDG10888
PCAU	883	PCAUDG10889
PCAU	53	PCAUDG10890
PCAU	61	PCAUDG10891
PCAU	26	PCAUDG10892
PCAU	7	PCAUDG10893
PCAU	35	PCAUDG10894
PCAU	13	PCAUDG10895
PCAU	30	PCAUDG10896
PCAU	34	PCAUDG10897
PCAU	41	PCAUDG10898
PCAU	33	PCAUDG10899
PCAU	84	PCAUDG10900
PCAU	32	PCAUDG10901
PCAU	864	PCAUDG18487
PCAU	289	PCAUDG18450
PCAU	524	PCAUDG11212
PCAU	101	PCAUDG11213
PCAU	28	PCAUDG11214
PCAU	18	PCAUDG11215
PCAU	85	PCAUDG11216
PCAU	221	PCAUDG11217
PCAU	87	PCAUDG11218
PCAU	97	PCAUDG11219
PCAU	180	PCAUDG11220
PCAU	12	PCAUDG11221
PCAU	378	PCAUDG11222
PCAU	22	PCAUDG11223
PCAU	11	PCAUDG11224
PCAU	303	PCAUDG11225
PCAU	117	PCAUDG11226
PCAU	218	PCAUDG11227
PCAU	14	PCAUDG11228
PCAU	43	PCAUDG11229
PCAU	310	PCAUDG11230
PCAU	13	PCAUDG11231
PCAU	11	PCAUDG11232
PCAU	24	PCAUDG11233
PCAU	15	PCAUDG11234
PCAU	48	PCAUDG11235
PCAU	37	PCAUDG11236
PCAU	119	PCAUDG11237
PCAU	395	PCAUDG11238
PCAU	23	PCAUDG11239
PCAU	237	PCAUDG11240
PCAU	40	PCAUDG11241
PCAU	206	PCAUDG11242
PCAU	28	PCAUDG11243
PCAU	55	PCAUDG11244
PCAU	108	PCAUDG11245
PCAU	177	PCAUDG11246
PCAU	19	PCAUDG11247
PCAU	157	PCAUDG11248
PCAU	324	PCAUDG11249
PCAU	8	PCAUDG11250
PCAU	38	PCAUDG11251
PCAU	17	PCAUDG11252
PCAU	12	PCAUDG11253
PCAU	71	PCAUDG11254
PCAU	173	PCAUDG11255
PCAU	18	PCAUDG11256
PCAU	19	PCAUDG11257
PCAU	54	PCAUDG11258
PCAU	13	PCAUDG11259
PCAU	21	PCAUDG11260
PCAU	17	PCAUDG11261
PCAU	5	PCAUDG11262
PCAU	13	PCAUDG11263
PCAU	344	PCAUDG11264
PCAU	11	PCAUDG11265
PCAU	15	PCAUDG11266
PCAU	18	PCAUDG11267
PCAU	56	PCAUDG11268
PCAU	35	PCAUDG11269
PCAU	20	PCAUDG11270
PCAU	39	PCAUDG11271
PCAU	110	PCAUDG11272
PCAU	15	PCAUDG11273
PCAU	84	PCAUDG11274
PCAU	452	PCAUDG11275
PCAU	20	PCAUDG11276
PCAU	177	PCAUDG11277
PCAU	26	PCAUDG11278
PCAU	49	PCAUDG11279
PCAU	124	PCAUDG11280
PCAU	86	PCAUDG11281
PCAU	221	PCAUDG11282
PCAU	25	PCAUDG11283
PCAU	841	PCAUDG11284
PCAU	522	PCAUDG11285
PCAU	7	PCAUDG11286
PCAU	11	PCAUDG11287
PCAU	66	PCAUDG11288
PCAU	243	PCAUDG11289
PCAU	75	PCAUDG11290
PCAU	14	PCAUDG11291
PCAU	10	PCAUDG11292
PCAU	351	PCAUDG11293
PCAU	147	PCAUDG11294
PCAU	257	PCAUDG11295
PCAU	155	PCAUDG11296
PCAU	381	PCAUDG11297
PCAU	49	PCAUDG11298
PCAU	150	PCAUDG11299
PCAU	188	PCAUDG11300
PCAU	21	PCAUDG11301
PCAU	150	PCAUDG11302
PCAU	16	PCAUDG11303
PCAU	79	PCAUDG11304
PCAU	17	PCAUDG11305
PCAU	23	PCAUDG11306
PCAU	23	PCAUDG11307
PCAU	32	PCAUDG11308
PCAU	21	PCAUDG11309
PCAU	43	PCAUDG11310
PCAU	1854	PCAUDG11311
PCAU	49	PCAUDG11312
PCAU	25	PCAUDG11313
PCAU	9	PCAUDG11314
PCAU	17	PCAUDG11315
PCAU	204	PCAUDG11316
PCAU	1694	PCAUDG11317
PCAU	73	PCAUDG11318
PCAU	344	PCAUDG11319
PCAU	211	PCAUDG11320
PCAU	10	PCAUDG11321
PCAU	15	PCAUDG11322
PCAU	22	PCAUDG11323
PCAU	11	PCAUDG11324
PCAU	12	PCAUDG11325
PCAU	66	PCAUDG11326
PCAU	99	PCAUDG11327
PCAU	139	PCAUDG11328
PCAU	182	PCAUDG11329
PCAU	381	PCAUDG11330
PCAU	798	PCAUDG11331
PCAU	359	PCAUDG11332
PCAU	240	PCAUDG11333
PCAU	79	PCAUDG11334
PCAU	423	PCAUDG11335
PCAU	21	PCAUDG11336
PCAU	51	PCAUDG11337
PCAU	55	PCAUDG11338
PCAU	73	PCAUDG11339
PCAU	20	PCAUDG11340
PCAU	21	PCAUDG11341
PCAU	19	PCAUDG11342
PCAU	15	PCAUDG11343
PCAU	595	PCAUDG11344
PCAU	272	PCAUDG11345
PCAU	494	PCAUDG11346
PCAU	32	PCAUDG11347
PCAU	24	PCAUDG11348
PCAU	11	PCAUDG11349
PCAU	4	PCAUDG11350
PCAU	102	PCAUDG11351
PCAU	30	PCAUDG11352
PCAU	24	PCAUDG11353
PCAU	93	PCAUDG11354
PCAU	12	PCAUDG11355
PCAU	49	PCAUDG11356
PCAU	52	PCAUDG11357
PCAU	740	PCAUDG11358
PCAU	36	PCAUDG11359
PCAU	69	PCAUDG11360
PCAU	18	PCAUDG11361
PCAU	86	PCAUDG11362
PCAU	40	PCAUDG11363
PCAU	172	PCAUDG11364
PCAU	212	PCAUDG11365
PCAU	20	PCAUDG11366
PCAU	14	PCAUDG11367
PCAU	13	PCAUDG11368
PCAU	297	PCAUDG11369
PCAU	44	PCAUDG11370
PCAU	20	PCAUDG11371
PCAU	41	PCAUDG11372
PCAU	51	PCAUDG11373
PCAU	12	PCAUDG11374
PCAU	5	PCAUDG11375
PCAU	21	PCAUDG11376
PCAU	30	PCAUDG11377
PCAU	348	PCAUDG11378
PCAU	63	PCAUDG11379
PCAU	47	PCAUDG11380
PCAU	67	PCAUDG11381
PCAU	614	PCAUDG11382
PCAU	102	PCAUDG11383
PCAU	111	PCAUDG11384
PCAU	27	PCAUDG11385
PCAU	19	PCAUDG11386
PCAU	13	PCAUDG11387
PCAU	108	PCAUDG11388
PCAU	116	PCAUDG11389
PCAU	5	PCAUDG11390
PCAU	14	PCAUDG11391
PCAU	18	PCAUDG11392
PCAU	21	PCAUDG11393
PCAU	14	PCAUDG11394
PCAU	24	PCAUDG11395
PCAU	18	PCAUDG11396
PCAU	36	PCAUDG11397
PCAU	19	PCAUDG11398
PCAU	488	PCAUDG11399
PCAU	106	PCAUDG11400
PCAU	164	PCAUDG11401
PCAU	16	PCAUDG11402
PCAU	113	PCAUDG11403
PCAU	48	PCAUDG11404
PCAU	201	PCAUDG11405
PCAU	216	PCAUDG11406
PCAU	60	PCAUDG11407
PCAU	103	PCAUDG11408
PCAU	159	PCAUDG11409
PCAU	42	PCAUDG11410
PCAU	15	PCAUDG11411
PCAU	81	PCAUDG11412
PCAU	30	PCAUDG11413
PCAU	11	PCAUDG11414
PCAU	170	PCAUDG11415
PCAU	25	PCAUDG11416
PCAU	21	PCAUDG11417
PCAU	17	PCAUDG11418
PCAU	72	PCAUDG11419
PCAU	65	PCAUDG11420
PCAU	136	PCAUDG11421
PCAU	51	PCAUDG11422
PCAU	356	PCAUDG11423
PCAU	13	PCAUDG11424
PCAU	24	PCAUDG11425
